station_abbr;reference_timestamp;ths200dn;ths200dx;ths200d0;th9120dv;th91dndv;th91dxdv
OTL;13.01.1987 00:00;-6.6;-2.1;-4.3;-8.1;-7.8;-9.3
OTL;14.01.1987 00:00;-3.4;0.8;-1.1;-5;-4.6;-6.4
OTL;15.01.1987 00:00;0;1.5;0.7;-3.2;-1.2;-5.7
OTL;16.01.1987 00:00;0.4;1.5;0.8;-3.1;-0.8;-5.7
OTL;17.01.1987 00:00;-1;4;1.3;-2.6;-2.2;-3.3
OTL;18.01.1987 00:00;-1.2;4;1;-2.9;-2.4;-3.3
OTL;19.01.1987 00:00;-1.3;3.6;1;-2.9;-2.5;-3.7
OTL;20.01.1987 00:00;-1;4.5;1.2;-2.7;-2.2;-2.9
OTL;21.01.1987 00:00;-1.2;3.4;0.7;-3.2;-2.4;-4
OTL;22.01.1987 00:00;-2.1;4.5;0.8;-3.1;-3.3;-2.9
OTL;23.01.1987 00:00;-0.8;5.1;1.8;-2.2;-2;-2.4
OTL;24.01.1987 00:00;2.5;14.2;7.9;3.9;1.3;6.7
OTL;25.01.1987 00:00;0.1;5.9;2.4;-1.6;-1.1;-1.6
OTL;26.01.1987 00:00;-0.3;5.9;2.5;-1.5;-1.5;-1.7
OTL;27.01.1987 00:00;0.6;4.1;2.6;-1.4;-0.6;-3.5
OTL;28.01.1987 00:00;0.8;7.4;3.8;-0.2;-0.4;-0.3
OTL;29.01.1987 00:00;0.7;9.8;3.7;-0.4;-0.5;2.1
OTL;30.01.1987 00:00;-1.3;1.8;0.3;-3.8;-2.5;-6
OTL;31.01.1987 00:00;-3.5;2.5;-1.2;-5.3;-4.7;-5.3
OTL;01.02.1987 00:00;-4.2;3.6;-0.5;-4.6;-5.4;-4.3
OTL;02.02.1987 00:00;-1.8;4.8;1.3;-2.9;-3;-3.2
OTL;03.02.1987 00:00;-1.7;3.1;0.7;-3.5;-3;-5
OTL;04.02.1987 00:00;0.9;2.8;2;-2.2;-0.4;-5.3
OTL;05.02.1987 00:00;1.7;7.9;3.8;-0.5;0.4;-0.3
OTL;06.02.1987 00:00;0.6;9.5;4.5;0.2;-0.7;1.2
OTL;07.02.1987 00:00;2.6;12.3;7.3;2.9;1.2;3.9
OTL;08.02.1987 00:00;2.8;11.5;6.3;1.9;1.4;3
OTL;09.02.1987 00:00;1.9;11.5;6.2;1.7;0.4;2.9
OTL;10.02.1987 00:00;2.7;5.8;4.1;-0.5;1.2;-2.9
OTL;11.02.1987 00:00;1.1;3.5;2.3;-2.4;-0.5;-5.3
OTL;12.02.1987 00:00;2.3;3.8;3;-1.7;0.7;-5.1
OTL;13.02.1987 00:00;2.9;5.5;4.3;-0.5;1.2;-3.5
OTL;14.02.1987 00:00;4.5;12.6;7.3;2.4;2.7;3.5
OTL;15.02.1987 00:00;4.1;10.2;6.6;1.6;2.3;1
OTL;16.02.1987 00:00;2.2;7.4;5.6;0.5;0.3;-2
OTL;17.02.1987 00:00;0.3;2.4;1.1;-4.1;-1.7;-7.1
OTL;18.02.1987 00:00;0.7;3.3;1.6;-3.7;-1.4;-6.3
OTL;19.02.1987 00:00;0.1;1.8;0.7;-4.8;-2.1;-8
OTL;20.02.1987 00:00;0.8;7.1;3.1;-2.5;-1.5;-2.8
OTL;21.02.1987 00:00;1.2;8.5;3.4;-2.3;-1.2;-1.6
OTL;22.02.1987 00:00;-0.1;6.5;2.8;-3;-2.6;-3.7
OTL;23.02.1987 00:00;0.6;12;6.3;0.3;-2;1.6
OTL;24.02.1987 00:00;1.5;4.5;2.2;-3.9;-1.2;-6
OTL;25.02.1987 00:00;0.9;4.7;2.1;-4.2;-1.9;-6
OTL;26.02.1987 00:00;0.5;6.5;2.7;-3.7;-2.5;-4.4
OTL;27.02.1987 00:00;1.3;8.3;4.2;-2.4;-1.8;-2.7
OTL;28.02.1987 00:00;2.1;15.4;7.7;1;-1.1;4.2
OTL;01.03.1987 00:00;6.9;17.4;11.7;4.5;3.3;5.6
OTL;02.03.1987 00:00;7.6;13.6;10.1;2.7;3.8;1.7
OTL;03.03.1987 00:00;1;13.1;8.4;0.8;-2.9;1
OTL;04.03.1987 00:00;-2.4;2.8;0;-7.7;-6.4;-9.5
OTL;05.03.1987 00:00;-3.2;2.8;-1;-8.9;-7.4;-9.7
OTL;06.03.1987 00:00;-2.9;5.5;0.5;-7.5;-7.2;-7.1
OTL;07.03.1987 00:00;-2.9;5.9;0.9;-7.3;-7.3;-6.9
OTL;08.03.1987 00:00;-1.6;5.1;0.6;-7.7;-6.1;-7.8
OTL;09.03.1987 00:00;-2.9;5.1;0.9;-7.6;-7.6;-8
OTL;10.03.1987 00:00;-1.5;3.1;0.7;-7.9;-6.3;-10.1
OTL;11.03.1987 00:00;-0.7;3.3;1.2;-7.5;-5.6;-10.1
OTL;12.03.1987 00:00;-2.1;8.2;2.7;-6.2;-7.1;-5.3
OTL;13.03.1987 00:00;-0.6;8.7;3.8;-5.2;-5.7;-5
OTL;14.03.1987 00:00;0.7;6.5;2.9;-6.2;-4.5;-7.3
OTL;15.03.1987 00:00;0.1;6.7;3.1;-6.2;-5.3;-7.3
OTL;16.03.1987 00:00;-0.5;9.7;3.4;-6;-6;-4.4
OTL;17.03.1987 00:00;-0.7;10.7;4.8;-4.7;-6.3;-3.5
OTL;18.03.1987 00:00;0.4;10;4.4;-5.2;-5.3;-4.4
OTL;19.03.1987 00:00;3;11.1;5.8;-4;-2.8;-3.4
OTL;20.03.1987 00:00;0.4;9.7;4.8;-5.1;-5.5;-4.9
OTL;21.03.1987 00:00;-0.4;11;4.4;-5.6;-6.4;-3.8
OTL;22.03.1987 00:00;1.5;9.7;5;-5.1;-4.6;-5.2
OTL;23.03.1987 00:00;2.6;14.4;8.1;-2.1;-3.6;-0.6
OTL;24.03.1987 00:00;5.1;14.4;9.2;-1.1;-1.2;-0.7
OTL;25.03.1987 00:00;5;15.7;9.4;-1;-1.4;0.5
OTL;26.03.1987 00:00;7.7;13.6;10.3;-0.2;1.2;-1.7
OTL;27.03.1987 00:00;7.9;10.2;8.9;-1.7;1.3;-5.2
OTL;28.03.1987 00:00;5.9;9.4;7.2;-3.5;-0.8;-6.1
OTL;29.03.1987 00:00;4.4;15.3;8.7;-2.1;-2.3;-0.3
OTL;30.03.1987 00:00;4.8;13;8.7;-2.2;-2;-2.7
OTL;31.03.1987 00:00;3.1;11.8;6.6;-4.4;-3.8;-4
OTL;01.04.1987 00:00;2.2;10.2;5.7;-5.4;-4.9;-5.8
OTL;02.04.1987 00:00;1.7;14;7.8;-3.4;-5.5;-2.1
OTL;03.04.1987 00:00;3.2;6.4;4.5;-6.8;-4;-9.8
OTL;04.04.1987 00:00;4.2;8.7;5.8;-5.6;-3.1;-7.6
OTL;05.04.1987 00:00;4.1;14.2;8;-3.5;-3.3;-2.2
OTL;06.04.1987 00:00;4.1;17.1;10.4;-1.2;-3.4;0.6
OTL;07.04.1987 00:00;7.3;18.5;12.2;0.5;-0.3;1.9
OTL;08.04.1987 00:00;8.9;12.4;9.9;-1.9;1.2;-4.3
OTL;09.04.1987 00:00;8.6;9.3;8.8;-3.1;0.8;-7.5
OTL;10.04.1987 00:00;8.1;17.8;12.8;0.8;0.2;0.9
OTL;11.04.1987 00:00;9.1;19.5;13.4;1.3;1.1;2.5
OTL;12.04.1987 00:00;9.6;17.3;12.1;-0.1;1.5;0.2
OTL;13.04.1987 00:00;8.9;15.9;11.4;-0.9;0.7;-1.3
OTL;14.04.1987 00:00;6;17.6;11.6;-0.8;-2.3;0.3
OTL;15.04.1987 00:00;6.4;18.6;12;-0.5;-2;1.2
OTL;16.04.1987 00:00;7.8;18.9;12.7;0.1;-0.7;1.4
OTL;17.04.1987 00:00;8.1;19.2;13.5;0.8;-0.5;1.6
OTL;18.04.1987 00:00;9.5;21.8;15.5;2.7;0.8;4.1
OTL;19.04.1987 00:00;10.6;21.5;15.3;2.4;1.8;3.7
OTL;20.04.1987 00:00;12.1;18.8;14.1;1.1;3.2;0.8
OTL;21.04.1987 00:00;10.2;18.8;14.4;1.2;1.2;0.7
OTL;22.04.1987 00:00;7.3;19.8;13.4;0.1;-1.9;1.6
OTL;23.04.1987 00:00;8.8;20.7;14.2;0.8;-0.5;2.4
OTL;24.04.1987 00:00;9.3;20.7;14.5;1;-0.1;2.3
OTL;25.04.1987 00:00;11.2;19.5;14.8;1.2;1.7;1
OTL;26.04.1987 00:00;11.3;23;16.5;2.8;1.7;4.4
OTL;27.04.1987 00:00;13;24;17.5;3.6;3.3;5.3
OTL;28.04.1987 00:00;11.9;17.9;14.3;0.3;2;-0.9
OTL;29.04.1987 00:00;9.9;21.5;15.2;1.1;-0.1;2.6
OTL;30.04.1987 00:00;11.6;20.4;15.8;1.6;1.5;1.3
OTL;01.05.1987 00:00;12.3;23.3;16.9;2.4;2;4
OTL;02.05.1987 00:00;13.7;25.7;19.2;4.6;3.2;6.3
OTL;03.05.1987 00:00;4.7;17.5;11;-3.8;-5.9;-2
OTL;04.05.1987 00:00;6.5;15.9;10.4;-4.5;-4.2;-3.7
OTL;05.05.1987 00:00;6.3;15.7;9.8;-5.2;-4.5;-4
OTL;06.05.1987 00:00;6;23;13.9;-1.2;-5;3.1
OTL;07.05.1987 00:00;11.4;19.9;15;-0.3;0.3;-0.1
OTL;08.05.1987 00:00;8.7;21.1;14.9;-0.5;-2.5;1
OTL;09.05.1987 00:00;10.1;23.5;16.5;1;-1.2;3.3
OTL;10.05.1987 00:00;11.2;18.4;14.1;-1.5;-0.2;-1.9
OTL;11.05.1987 00:00;11.6;21.7;15.7;-0.1;0;1.3
OTL;12.05.1987 00:00;10.8;13.7;11.8;-4.1;-0.9;-6.9
OTL;13.05.1987 00:00;8.3;18.4;12.3;-3.7;-3.5;-2.3
OTL;14.05.1987 00:00;7.4;17.8;13;-3.1;-4.5;-3
OTL;15.05.1987 00:00;7.8;12;9.3;-7;-4.3;-8.9
OTL;16.05.1987 00:00;7.1;17.8;12.2;-4.2;-5.1;-3.3
OTL;17.05.1987 00:00;8.8;12.2;10.1;-6.4;-3.5;-9
OTL;18.05.1987 00:00;8.2;9.6;8.5;-8.1;-4.2;-11.7
OTL;19.05.1987 00:00;8.8;12.7;9.9;-6.9;-3.8;-8.7
OTL;20.05.1987 00:00;8.2;22.5;14.2;-2.7;-4.5;0.9
OTL;21.05.1987 00:00;8.5;18;12.5;-4.5;-4.3;-3.7
OTL;22.05.1987 00:00;6.8;18.8;12.4;-4.8;-6.1;-3
OTL;23.05.1987 00:00;8;21.1;14.3;-3;-5.1;-0.9
OTL;24.05.1987 00:00;9.6;22;15.4;-2;-3.6;-0.1
OTL;25.05.1987 00:00;11.8;23.8;17.6;0.1;-1.5;1.6
OTL;26.05.1987 00:00;13.4;20.9;17.1;-0.6;-0.1;-1.5
OTL;27.05.1987 00:00;13.5;20.9;16.4;-1.4;-0.1;-1.6
OTL;28.05.1987 00:00;11.7;23.8;16.3;-1.6;-2;1.2
OTL;29.05.1987 00:00;12.3;24.4;17.6;-0.5;-1.5;1.6
OTL;30.05.1987 00:00;13.9;25;19.4;1.2;-0.1;2.1
OTL;31.05.1987 00:00;14.1;23.2;17.3;-1;0;0.2
OTL;01.06.1987 00:00;12.9;24.7;18.3;-0.3;-1.5;1.4
OTL;02.06.1987 00:00;13;22.4;17.6;-1.1;-1.5;-1.1
OTL;03.06.1987 00:00;14.4;18.8;16.3;-2.6;-0.2;-4.8
OTL;04.06.1987 00:00;11;14.5;12.7;-6.3;-3.7;-9.2
OTL;05.06.1987 00:00;9.5;24.1;16.6;-2.5;-5.4;0.2
OTL;06.06.1987 00:00;13.6;23.3;18.4;-0.8;-1.4;-0.7
OTL;07.06.1987 00:00;14.5;17.7;15.6;-3.7;-0.6;-6.4
OTL;08.06.1987 00:00;8.9;15.5;12.5;-7;-6.3;-8.8
OTL;09.06.1987 00:00;8.3;18.1;10.5;-9.1;-7;-6.3
OTL;10.06.1987 00:00;8.2;16.8;12.5;-7.2;-7.2;-7.7
OTL;11.06.1987 00:00;11.4;22.4;16.1;-3.7;-4.1;-2.3
OTL;12.06.1987 00:00;14.5;22;18.2;-1.7;-1.1;-2.8
OTL;13.06.1987 00:00;15.4;22.6;17.9;-2.1;-0.3;-2.3
OTL;14.06.1987 00:00;15.8;22.2;18.2;-1.9;-0.1;-2.8
OTL;15.06.1987 00:00;9.9;20.2;14.9;-5.3;-6;-4.9
OTL;16.06.1987 00:00;9.2;20.1;14.1;-6.2;-6.8;-5.1
OTL;17.06.1987 00:00;9.6;20.7;15.2;-5.2;-6.5;-4.6
OTL;18.06.1987 00:00;9.9;21.6;15.7;-4.8;-6.3;-3.9
OTL;19.06.1987 00:00;8.4;14.1;10.8;-9.8;-7.9;-11.5
OTL;20.06.1987 00:00;8.4;16.8;12.6;-8.1;-8;-8.9
OTL;21.06.1987 00:00;11.2;25.3;18;-2.8;-5.3;-0.5
OTL;22.06.1987 00:00;14;26.1;19.9;-1;-2.6;0.2
OTL;23.06.1987 00:00;14.3;24.4;19.2;-1.8;-2.3;-1.6
OTL;24.06.1987 00:00;15.3;25.3;20.3;-0.8;-1.4;-0.8
OTL;25.06.1987 00:00;15.8;25.7;20.7;-0.5;-1;-0.5
OTL;26.06.1987 00:00;13;18;15.2;-6;-3.9;-8.3
OTL;27.06.1987 00:00;12;25.5;19.4;-1.9;-4.9;-0.8
OTL;28.06.1987 00:00;15.4;25.9;20.9;-0.5;-1.6;-0.5
OTL;29.06.1987 00:00;19.5;28.3;23.4;1.9;2.4;1.8
OTL;30.06.1987 00:00;19;28.7;23.8;2.3;1.9;2.1
OTL;01.07.1987 00:00;19.1;28.4;22.9;1.2;1.9;1.6
OTL;02.07.1987 00:00;18.4;29.2;23.5;1.8;1.1;2.4
OTL;03.07.1987 00:00;19;28.2;23.2;1.4;1.7;1.3
OTL;04.07.1987 00:00;18.7;28.4;23;1.2;1.3;1.4
OTL;05.07.1987 00:00;19.7;28;23.4;1.5;2.3;1
OTL;06.07.1987 00:00;21.1;25.4;23;1;3.6;-1.7
OTL;07.07.1987 00:00;19.9;25.1;22.1;0.1;2.4;-2.1
OTL;08.07.1987 00:00;18;24.2;20.2;-1.9;0.4;-3
OTL;09.07.1987 00:00;16.2;29.6;22.3;0.2;-1.4;2.3
OTL;10.07.1987 00:00;17.6;26.6;21.7;-0.5;-0.1;-0.7
OTL;11.07.1987 00:00;18.4;26.2;21.9;-0.3;0.7;-1.2
OTL;12.07.1987 00:00;19.9;27.8;23.3;1.1;2.2;0.4
OTL;13.07.1987 00:00;20.5;28.1;23.9;1.6;2.7;0.6
OTL;14.07.1987 00:00;20.9;28.7;24.3;2;3.1;1.2
OTL;15.07.1987 00:00;17.3;26.8;21.6;-0.8;-0.5;-0.8
OTL;16.07.1987 00:00;16.4;24.2;19.2;-3.2;-1.5;-3.4
OTL;17.07.1987 00:00;16.1;23.5;18.2;-4.2;-1.8;-4.1
OTL;18.07.1987 00:00;17;22;18.8;-3.7;-0.9;-5.7
OTL;19.07.1987 00:00;14.2;20.7;16.1;-6.4;-3.8;-7
OTL;20.07.1987 00:00;13.5;23.9;17.9;-4.6;-4.5;-3.8
OTL;21.07.1987 00:00;14.6;23.9;18;-4.5;-3.4;-3.9
OTL;22.07.1987 00:00;13.6;21;16.1;-6.5;-4.4;-6.8
OTL;23.07.1987 00:00;15.5;24;19.2;-3.4;-2.5;-3.8
OTL;24.07.1987 00:00;15.7;26.1;20.6;-2;-2.4;-1.7
OTL;25.07.1987 00:00;17.8;25.4;21;-1.6;-0.3;-2.4
OTL;26.07.1987 00:00;15.2;27.2;20.9;-1.7;-2.9;-0.7
OTL;27.07.1987 00:00;12.9;21.4;17.5;-5.1;-5.2;-6.5
OTL;28.07.1987 00:00;15.1;27.7;21.3;-1.3;-3;-0.2
OTL;29.07.1987 00:00;15.5;24.8;20.5;-2.1;-2.6;-3.1
OTL;30.07.1987 00:00;15.2;22.1;17.6;-5.1;-2.9;-5.8
OTL;31.07.1987 00:00;14.1;26.6;20.4;-2.3;-4.1;-1.3
OTL;01.08.1987 00:00;15.3;25.1;19.7;-3;-2.9;-2.8
OTL;02.08.1987 00:00;17;27.7;22.1;-0.5;-1.2;-0.2
OTL;03.08.1987 00:00;18.1;28.3;22.8;0.2;-0.1;0.4
OTL;04.08.1987 00:00;18.1;26.4;22;-0.6;0;-1.4
OTL;05.08.1987 00:00;15.3;24.8;20.4;-2.2;-2.8;-3
OTL;06.08.1987 00:00;13.4;20.7;16.3;-6.3;-4.7;-7.1
OTL;07.08.1987 00:00;14.2;17.3;15.2;-7.3;-3.9;-10.4
OTL;08.08.1987 00:00;13.5;23.8;18.4;-4.1;-4.6;-3.9
OTL;09.08.1987 00:00;16.6;22;18.5;-4;-1.4;-5.6
OTL;10.08.1987 00:00;15.3;24.9;19.4;-3;-2.7;-2.7
OTL;11.08.1987 00:00;16.1;25.2;20.3;-2.1;-1.9;-2.3
OTL;12.08.1987 00:00;18.7;25.7;21.5;-0.8;0.8;-1.8
OTL;13.08.1987 00:00;16.4;27;21.7;-0.5;-1.5;-0.4
OTL;14.08.1987 00:00;19.8;26.5;22.6;0.4;2;-0.8
OTL;15.08.1987 00:00;19.9;28.3;23.5;1.4;2.2;1.1
OTL;16.08.1987 00:00;19.7;27.6;23.5;1.5;2;0.5
OTL;17.08.1987 00:00;21;26.9;23.6;1.7;3.4;-0.1
OTL;18.08.1987 00:00;17.3;27.5;22.1;0.3;-0.2;0.6
OTL;19.08.1987 00:00;18.7;30;24.1;2.4;1.2;3.2
OTL;20.08.1987 00:00;18.8;29;23.5;1.9;1.4;2.3
OTL;21.08.1987 00:00;21;28.1;24.3;2.8;3.7;1.5
OTL;22.08.1987 00:00;22.3;26.6;23.8;2.4;5.1;0.1
OTL;23.08.1987 00:00;16.7;22.4;19.3;-2;-0.4;-3.9
OTL;24.08.1987 00:00;15.5;23.3;17;-4.2;-1.5;-2.9
OTL;25.08.1987 00:00;11.8;23;16.3;-4.8;-5.1;-3.1
OTL;26.08.1987 00:00;12.8;21.6;17;-3.9;-4;-4.3
OTL;27.08.1987 00:00;14;16.5;15.4;-5.4;-2.7;-9.3
OTL;28.08.1987 00:00;12.9;25.8;18.9;-1.8;-3.7;0.2
OTL;29.08.1987 00:00;13.5;23.7;18.6;-1.9;-3;-1.7
OTL;30.08.1987 00:00;15.7;24.9;19.8;-0.6;-0.6;-0.4
OTL;31.08.1987 00:00;17.9;25.4;21.7;1.5;1.7;0.3
OTL;01.09.1987 00:00;17.3;26.5;21.2;1.3;1.4;1.8
OTL;02.09.1987 00:00;15.9;26.3;20;0.3;0.1;1.8
OTL;03.09.1987 00:00;17.3;24.3;19.6;0;1.6;-0.1
OTL;04.09.1987 00:00;16.8;25.8;20.5;1.1;1.3;1.6
OTL;05.09.1987 00:00;16;22.6;18.2;-1;0.6;-1.4
OTL;06.09.1987 00:00;14.1;26.9;19.6;0.5;-1.2;3.1
OTL;07.09.1987 00:00;13.4;23;17.6;-1.3;-1.7;-0.6
OTL;08.09.1987 00:00;14.1;24.1;18.7;-0.1;-0.9;0.7
OTL;09.09.1987 00:00;14.9;22.1;18;-0.6;0;-1.1
OTL;10.09.1987 00:00;17;22.4;18.9;0.5;2.3;-0.7
OTL;11.09.1987 00:00;15.6;24.1;19.3;1;1;1.2
OTL;12.09.1987 00:00;16.1;24.1;19.5;1.4;1.6;1.4
OTL;13.09.1987 00:00;16.5;25.8;20.6;2.6;2.2;3.3
OTL;14.09.1987 00:00;17.1;26.7;21.2;3.4;2.9;4.4
OTL;15.09.1987 00:00;18.1;26.7;21.7;4;4;4.5
OTL;16.09.1987 00:00;17.3;26.5;21.2;3.7;3.4;4.5
OTL;17.09.1987 00:00;16.7;26.5;21;3.7;2.9;4.7
OTL;18.09.1987 00:00;17.7;26.7;21.3;4.1;4;5.1
OTL;19.09.1987 00:00;17;27.2;21.2;4.2;3.5;5.7
OTL;20.09.1987 00:00;16.5;25.6;20.5;3.6;3.1;4.3
OTL;21.09.1987 00:00;16.1;25;20.3;3.6;2.8;3.9
OTL;22.09.1987 00:00;18.2;25.3;20.9;4.3;5.1;4.4
OTL;23.09.1987 00:00;17.8;23.8;19.5;3.1;4.8;3
OTL;24.09.1987 00:00;16.5;22.7;18.6;2.3;3.6;2.1
OTL;25.09.1987 00:00;14.1;21.6;17.7;1.6;1.3;1.2
OTL;26.09.1987 00:00;15.9;18.7;16.9;0.9;3.3;-1.6
OTL;27.09.1987 00:00;12.9;23.1;17.8;2;0.4;3
OTL;28.09.1987 00:00;10;16.5;13;-2.7;-2.4;-3.4
OTL;29.09.1987 00:00;10;16.7;13.2;-2.4;-2.2;-3
OTL;30.09.1987 00:00;12.3;14.5;12.7;-2.7;0.2;-5.1
OTL;01.10.1987 00:00;8.6;14;11.5;-3.6;-3.3;-5.2
OTL;02.10.1987 00:00;7.1;14.6;11;-4;-4.7;-4.5
OTL;03.10.1987 00:00;10.7;12.3;11.3;-3.6;-0.9;-6.6
OTL;04.10.1987 00:00;10.4;13.3;11.2;-3.5;-1.1;-5.5
OTL;05.10.1987 00:00;10.1;10.7;10.2;-4.4;-1.3;-7.9
OTL;06.10.1987 00:00;10.4;13.7;11.9;-2.5;-0.9;-4.7
OTL;07.10.1987 00:00;13.1;18;14.7;0.4;2;-0.3
OTL;08.10.1987 00:00;10.5;14.8;13;-1.1;-0.5;-3.3
OTL;09.10.1987 00:00;9;17.8;13.1;-0.9;-1.9;-0.1
OTL;10.10.1987 00:00;11.7;15.3;12.8;-1;1;-2.5
OTL;11.10.1987 00:00;12.9;15.4;13.6;-0.1;2.3;-2.2
OTL;12.10.1987 00:00;8.4;13.1;10.5;-3;-2.1;-4.3
OTL;13.10.1987 00:00;6.2;16.5;10.5;-2.9;-4.1;-0.7
OTL;14.10.1987 00:00;8.3;9.6;9;-4.2;-1.9;-7.5
OTL;15.10.1987 00:00;9.5;12.2;11;-2.1;-0.6;-4.7
OTL;16.10.1987 00:00;12.1;13.9;12.9;0;2.2;-2.8
OTL;17.10.1987 00:00;10.9;18.4;14;1.2;1.1;1.8
OTL;18.10.1987 00:00;9.6;19.3;13.1;0.5;-0.1;2.9
OTL;19.10.1987 00:00;7.8;17.3;11.3;-1.2;-1.7;1.1
OTL;20.10.1987 00:00;7.1;16.7;11;-1.3;-2.3;0.7
OTL;21.10.1987 00:00;9.3;12.3;10.8;-1.4;0.1;-3.6
OTL;22.10.1987 00:00;10.4;13.5;11.4;-0.6;1.3;-2.2
OTL;23.10.1987 00:00;10.2;12;11;-0.8;1.2;-3.5
OTL;24.10.1987 00:00;9.3;15.7;12.2;0.5;0.5;0.4
OTL;25.10.1987 00:00;11.7;17;13.4;1.9;3;1.9
OTL;26.10.1987 00:00;10.9;15;12.6;1.2;2.4;0
OTL;27.10.1987 00:00;10.3;15.9;12.3;1.1;1.9;1.1
OTL;28.10.1987 00:00;10;11.9;11.1;0.1;1.8;-2.7
OTL;29.10.1987 00:00;9;10;9.5;-1.4;0.9;-4.4
OTL;30.10.1987 00:00;9.5;14.1;11.2;0.5;1.6;-0.1
OTL;31.10.1987 00:00;9.8;11.6;10.7;0.2;2;-2.4
OTL;01.11.1987 00:00;9.9;11;10.3;0.1;2.4;-2.7
OTL;02.11.1987 00:00;8.3;14.5;10.5;0.5;1;1
OTL;03.11.1987 00:00;7;15.4;10.2;0.4;-0.2;2.1
OTL;04.11.1987 00:00;5.8;12.7;8.9;-0.8;-1.2;-0.4
OTL;05.11.1987 00:00;6.2;12.6;9.1;-0.4;-0.7;-0.3
OTL;06.11.1987 00:00;4.8;13.4;8.3;-1;-1.9;0.7
OTL;07.11.1987 00:00;5.2;13.7;8.2;-1;-1.4;1.1
OTL;08.11.1987 00:00;4.9;12.6;8.5;-0.5;-1.5;0.2
OTL;09.11.1987 00:00;7.5;10.4;8.9;0.1;1.2;-1.8
OTL;10.11.1987 00:00;7.1;10.5;9;0.3;1;-1.5
OTL;11.11.1987 00:00;7.2;19.9;11.7;3.2;1.2;8
OTL;12.11.1987 00:00;6.3;9.6;7.7;-0.7;0.4;-2.1
OTL;13.11.1987 00:00;6;8.3;7.2;-1;0.3;-3.2
OTL;14.11.1987 00:00;6.1;15;9.6;1.5;0.5;3.6
OTL;15.11.1987 00:00;4.5;12.4;7.5;-0.4;-0.9;1.2
OTL;16.11.1987 00:00;3.1;11.5;6.3;-1.5;-2.2;0.5
OTL;17.11.1987 00:00;3.7;18.1;9.7;2.1;-1.5;7.2
OTL;18.11.1987 00:00;6;15.1;9.9;2.4;1;4.4
OTL;19.11.1987 00:00;5.8;10.1;7.4;0.1;0.9;-0.5
OTL;20.11.1987 00:00;4.7;14;9.4;2.2;0;3.6
OTL;21.11.1987 00:00;6;10.8;8.3;1.3;1.4;0.5
OTL;22.11.1987 00:00;5.8;10.6;8;1.1;1.3;0.5
OTL;23.11.1987 00:00;2.9;5.7;3.7;-3.1;-1.4;-4.3
OTL;24.11.1987 00:00;1.6;4.3;3.1;-3.5;-2.6;-5.5
OTL;25.11.1987 00:00;3.6;6.2;4.4;-2.1;-0.5;-3.5
OTL;26.11.1987 00:00;3.2;6.1;4.4;-1.9;-0.8;-3.5
OTL;27.11.1987 00:00;2.7;12.1;6.5;0.3;-1.1;2.7
OTL;28.11.1987 00:00;2.1;8.2;5.2;-0.9;-1.6;-1.1
OTL;29.11.1987 00:00;3.3;6.3;4.3;-1.7;-0.3;-2.9
OTL;30.11.1987 00:00;3.1;7;4.8;-1;-0.3;-2
OTL;01.12.1987 00:00;3.7;7.7;5.1;-0.5;0.5;-1.1
OTL;02.12.1987 00:00;3.7;7.3;5.1;-0.4;0.6;-1.4
OTL;03.12.1987 00:00;4.3;5.9;5.4;0.1;1.3;-2.6
OTL;04.12.1987 00:00;3.5;5.2;4.4;-0.8;0.6;-3.2
OTL;05.12.1987 00:00;3.1;5.2;3.8;-1.3;0.3;-3.1
OTL;06.12.1987 00:00;3.4;5.5;4.5;-0.5;0.7;-2.7
OTL;07.12.1987 00:00;2.6;9.4;5.3;0.4;0;1.3
OTL;08.12.1987 00:00;2.6;5.4;4;-0.8;0.1;-2.6
OTL;09.12.1987 00:00;0.8;4.4;2.5;-2.3;-1.6;-3.6
OTL;10.12.1987 00:00;-0.9;2.7;1.4;-3.3;-3.2;-5.2
OTL;11.12.1987 00:00;-1.7;4.9;0.8;-3.8;-3.9;-2.9
OTL;12.12.1987 00:00;-1.3;4.6;1.2;-3.3;-3.4;-3.1
OTL;13.12.1987 00:00;-0.1;5.1;2;-2.4;-2.2;-2.5
OTL;14.12.1987 00:00;1.6;6.2;3.3;-1.1;-0.4;-1.4
OTL;15.12.1987 00:00;1.5;8.8;4.7;0.4;-0.4;1.3
OTL;16.12.1987 00:00;3.3;7.8;5.4;1.2;1.4;0.4
OTL;17.12.1987 00:00;4.1;9.8;6.7;2.5;2.3;2.4
OTL;18.12.1987 00:00;4.2;7.7;5.6;1.5;2.5;0.4
OTL;19.12.1987 00:00;5;16.5;9.8;5.7;3.3;9.2
OTL;20.12.1987 00:00;3;7.3;4.8;0.8;1.4;0.1
OTL;21.12.1987 00:00;2.9;14.5;9.8;5.8;1.3;7.3
OTL;22.12.1987 00:00;6.4;14;10;6.1;4.9;6.9
OTL;23.12.1987 00:00;4.5;12.3;8.1;4.2;3;5.2
OTL;24.12.1987 00:00;2.5;7.6;4.4;0.5;1;0.5
OTL;25.12.1987 00:00;2.1;5.1;3.3;-0.6;0.7;-2
OTL;26.12.1987 00:00;1.3;7.6;3.9;0.1;-0.1;0.6
OTL;27.12.1987 00:00;2.7;8.8;5.1;1.3;1.3;1.8
OTL;28.12.1987 00:00;3.4;9.8;6.4;2.6;2.1;2.8
